Year,State,District,Water Level,avg_depth
2021,Odisha,Bargarh,0 to 2 Post Monsoon (in mbgl),1.0
2021,Odisha,Dhenkanal,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Jagatsinghapur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Odisha,Khordha,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Nuapada,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Sambalpur,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Jharsuguda,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Kalahandi,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Jajapur,2 to 5 Post Monsoon (in mbgl),3.5
2021,Odisha,Sundargarh,2 to 5 Post Monsoon (in mbgl),3.5
2021,Puducherry,Puducherry,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Puducherry,Karaikal,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Puducherry,Puducherry,0 to 2 Post Monsoon (in mbgl),1.0
2021,Puducherry,Karaikal,0 to 2 Post Monsoon (in mbgl),1.0
2021,Punjab,Pathankot,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Jalandhar,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Nawanshahr/Sbs Nagar,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Tarn Taran,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Faridkot,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Moga,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Kapurthala,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Gurdaspur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Hoshiarpur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Barnala,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Mansa,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Patiala,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Bathinda,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Fazilka,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Fatehgarh Sahib,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Ludhiana,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Amritsar,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Sangrur,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Rupnagar,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Punjab,Muktsar,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Ferozepur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Punjab,Pathankot,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Jalandhar,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Nawanshahr/Sbs Nagar,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Tarn Taran,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Faridkot,5 to 10 Post Monsoon (in mbgl),7.5
2021,Punjab,Moga,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Kapurthala,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Gurdaspur,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Hoshiarpur,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Barnala,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Mansa,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Bathinda,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Fazilka,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Fatehgarh Sahib,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Ludhiana,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Amritsar,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Sangrur,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Rupnagar,20 to 40 Post Monsoon (in mbgl),30.0
2021,Punjab,Muktsar,10 to 20 Post Monsoon (in mbgl),15.0
2021,Punjab,Ferozepur,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Pratapgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Ajmer,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Sri Ganganagar,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Barmer,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Jhalawar,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Banswara,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Mahi Banswara,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Bharatpur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Nagaur,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Sawai Madhopur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Alwar,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Karauli,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Baran,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Udaipur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Rajasthan,Kota,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Hanumangarh,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Dhaulpur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Dungarpur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Jaisalmer,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Pali,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Rajsamand,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Chittorgarh,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Bhilwara,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Tonk,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Rajasthan,Sirohi,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Churu,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Rajasthan,Dausa,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Rajasthan,Bundi,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Rajasthan,Pratapgarh,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Ajmer,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Sri Ganganagar,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Bikaner,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Barmer,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Jhalawar,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Banswara,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Mahi Banswara,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Bharatpur,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Nagaur,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Sawai Madhopur,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Alwar,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Karauli,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Baran,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Udaipur,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Kota,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Hanumangarh,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Dhaulpur,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Dungarpur,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Jaisalmer,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Pali,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Rajsamand,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Chittorgarh,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Bhilwara,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Tonk,2 to 5 Post Monsoon (in mbgl),3.5
2021,Rajasthan,Sirohi,5 to 10 Post Monsoon (in mbgl),7.5
2021,Rajasthan,Churu,20 to 40 Post Monsoon (in mbgl),30.0
2021,Rajasthan,Dausa,10 to 20 Post Monsoon (in mbgl),15.0
2021,Rajasthan,Bundi,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Sivaganga,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Theni,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tuticorin,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Salem,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Viluppuram,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Perambalur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Coimbatore,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Karur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Pudukkottai,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tiruvannamalai,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Thanjavur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Kanyakumari,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Thoothukudi,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Dharmapuri,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Cuddalore,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Ramanathapuram,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Krishnagiri,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tirunelveli,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Vellore,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tiruvarur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Virudhunagar,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Chennai,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Dindigul,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Nagapattinam,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tiruppur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Tamil Nadu,Kancheepuram,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Nilgiris,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tamil Nadu,Trichy,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Namakkal,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Tamil Nadu,Tiruchirappalli,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Ariyalur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Madurai,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tamil Nadu,Erode,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Tamil Nadu,Sivaganga,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Theni,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tuticorin,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Salem,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Viluppuram,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Perambalur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Coimbatore,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Karur,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Pudukkottai,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Tiruvannamalai,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Thanjavur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Kanyakumari,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Thoothukudi,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Dharmapuri,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Cuddalore,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Ramanathapuram,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Krishnagiri,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Tirunelveli,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Vellore,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Tiruvarur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Virudhunagar,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Chennai,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Dindigul,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Nagapattinam,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Tiruppur,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Kancheepuram,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Nilgiris,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Trichy,5 to 10 Post Monsoon (in mbgl),7.5
2021,Tamil Nadu,Namakkal,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Tiruchirappalli,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Ariyalur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Tiruvallur,0 to 2 Post Monsoon (in mbgl),1.0
2021,Tamil Nadu,Madurai,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tamil Nadu,Erode,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Peddapalli,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Jogulamba Gadwal,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Adilabad,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Warangal Rural,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Mahabubabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Jangaon,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Bhadradri Kothagudem,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Medak,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Nizamabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Kamareddy,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Ranga Reddy,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Vikarabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Yadadri Bhuvangiri,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Mahabubnagar,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Warangal Urban,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Kumuram Bheem,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Jayashankar Bhupalpally,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Rajanna Sircilla,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Hyderabad,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Nirmal,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Suryapet,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Sangareddy,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Telangana,Jagtial,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Mancherial,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Wanaparthy,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Khammam,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Medchal-Malkajgiri,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Nagarkurnool,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Siddipet,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Telangana,Karimnagar,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Mulugu,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Nalgonda,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Telangana,Narayanpet,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Telangana,Peddapalli,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Jogulamba Gadwal,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Adilabad,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Warangal Rural,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Mahabubabad,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Jangaon,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Bhadradri Kothagudem,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Medak,5 to 10 Post Monsoon (in mbgl),7.5
2021,Telangana,Nizamabad,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Kamareddy,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Ranga Reddy,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Vikarabad,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Yadadri Bhuvangiri,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Mahabubnagar,5 to 10 Post Monsoon (in mbgl),7.5
2021,Telangana,Warangal Urban,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Kumuram Bheem,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Jayashankar Bhupalpally,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Rajanna Sircilla,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Hyderabad,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Nirmal,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Suryapet,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Sangareddy,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Jagtial,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Mancherial,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Wanaparthy,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Khammam,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Medchal-Malkajgiri,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Nagarkurnool,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Siddipet,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Karimnagar,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Mulugu,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Nalgonda,2 to 5 Post Monsoon (in mbgl),3.5
2021,Telangana,Narayanpet,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,Khowai,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,Dhalai,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,South Tripura,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,North Tripura,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,Unakoti,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Tripura,Gomati,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,Sipahijala,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,West Tripura,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Tripura,Khowai,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,Dhalai,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,South Tripura,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,North Tripura,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,Unakoti,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,Gomati,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,Sipahijala,2 to 5 Post Monsoon (in mbgl),3.5
2021,Tripura,West Tripura,2 to 5 Post Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Jalaun,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Faizabad,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Chitrakoot,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Etawah,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Etah,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Farrukhabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Bareilly,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Kushinagar,0 to 2 Pre Monsoon (in mbgl),1.0
2021,Uttar Pradesh,Firozabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Kanpur Nagar,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Balrampur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Bulandshahr,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Kaushambi,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Mahoba,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Hapur,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Baghpat,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Uttar Pradesh,Chandauli,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Lucknow,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Azamgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Jaunpur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Sonbhadra,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Sitapur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Bijnor,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Budaun,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Ballia,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Amroha,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Pilibhit,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Sant Kabir Nagar,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Lalitpur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Gonda,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Pratapgarh,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Rampur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Fatehpur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Kanpur Dehat,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Shahjahanpur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Kannauj,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Uttar Pradesh,Unnao,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Amethi,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Moradabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Shamli,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Hathras,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Rae Bareli,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Ghazipur,0 to 2 Pre Monsoon (in mbgl),1.0
2021,Uttar Pradesh,Auraiya,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Hamirpur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Gorakhpur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Hardoi,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Allahabad,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Aligarh,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Mau,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Lakhimpur Kheri,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Meerut,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Sambhal,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Gautam Buddha Nagar,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Uttar Pradesh,Shravasti,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Banda,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Maharajganj,0 to 2 Pre Monsoon (in mbgl),1.0
2021,Uttar Pradesh,Muzaffarnagar,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Mathura,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Siddharth Nagar,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Basti,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Barabanki,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Varanasi,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Ambedkar Nagar,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Mainpuri,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Deoria,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Saharanpur,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Ghaziabad,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Jhansi,5 to 10 Pre Monsoon (in mbgl),7.5
2021,Uttar Pradesh,Bhadohi,10 to 20 Pre Monsoon (in mbgl),15.0
2021,Uttar Pradesh,Agra,20 to 40 Pre Monsoon (in mbgl),30.0
2021,Uttar Pradesh,Sultanpur,2 to 5 Pre Monsoon (in mbgl),3.5
2021,Uttar Pradesh,Bahraich,2 to 5 Pre Monsoon (in mbgl),3.5
